"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-11-30,87437,"67056","KS","Wichita","Harvey County","Halstead",13237,141100,-0.00282685512367491,0.0209840810419682,0.13515687851971,,,"2018-10","2018-Q4",141500,-0.00282685512367491,"2018-10"
2018-11-30,59280,"03902","ME","Portland-South Portland","York County","York",13238,414600,0.00338818973862536,0.0117130307467057,0.083921568627451,,,"2018-11","2018-Q4",414600,0,"2018-11"
2018-11-30,78557,"47359","IN",,"Blackford County","Montpelier",13239,74000,0.00954979536152797,0.0364145658263305,0.184,,,"2018-11","2018-Q4",74000,0,"2018-11"
2018-11-30,84234,"59868","MT","Missoula","Missoula County","Seeley Lake",13240,312400,0.022920759659463,0.0529154027637344,0.177091183119819,,,"2018-11","2018-Q4",312400,0,"2018-11"
2018-11-30,86616,"64840","MO","Joplin","Newton County","Diamond",13241,127300,-0.00313234142521535,0.0143426294820717,0.0733558178752108,,,"2018-09","2018-Q3",128000,-0.00546875,"2018-09"
2018-11-30,65454,"18405","PA",,"Wayne County","Damascus",13242,157000,0.026814911706998,0.0680272108843537,0.0335747202106649,,,"2008-04","2008-Q2",175100,-0.103369503141062,"2005-12"
2018-11-30,64091,"15436","PA","Pittsburgh","Fayette County","Fairchance",13243,98000,0.0315789473684211,0.0698689956331878,0.0998877665544332,,,"2018-11","2018-Q4",98000,0,"2018-11"
2018-11-30,79216,"48449","MI","Flint","Genesee County","Clayton",13244,114000,0.00974313551815766,0.0391978122151322,0.14,,,"2005-07","2005-Q3",129100,-0.116963594113091,"2001-11"
2018-11-30,84414,"60165","IL","Chicago-Naperville-Elgin","Cook County","Stone Park",13245,157400,-0.00253485424588086,-0.01625,0.0403172504957039,,,"2007-07","2007-Q3",234600,-0.329070758738278,"2003-03"
2018-11-30,63699,"14739","NY",,"Allegany County","Friendship",13246,56500,0.0107334525939177,0.036697247706422,0.0992217898832685,,,"2018-11","2018-Q4",56500,0,"2018-11"
2018-11-30,80143,"50109","IA","Des Moines-West Des Moines","Polk County","Granger",13247,271800,-0.000735294117647059,0.00147383935151069,0.0555339805825243,,,"2018-06","2018-Q2",273600,-0.00657894736842105,"2018-04"
2018-11-30,65987,"19529","PA","Reading","Berks County","Albany",13248,263100,0.012312427856868,0.032574568288854,0.0782786885245902,,,"2007-01","2007-Q1",272000,-0.0327205882352941,"2006-09"
2018-11-30,74370,"37408","TN","Chattanooga","Hamilton County","Chattanooga",13249,271700,0.0040650406504065,0.0272211720226843,0.119489081170169,,,"2018-11","2018-Q4",271700,0,"2018-11"
2018-11-30,66753,"21053","MD","Baltimore-Columbia-Towson","Baltimore County","Freeland",13250,391900,-0.00203717850776674,0.00358514724711908,0.0506702412868633,,,"2007-04","2007-Q2",439000,-0.107289293849658,"2005-10"
2018-11-30,60937,"08045","NJ","Philadelphia-Camden-Wilmington","Camden County","Lawnside",13251,149400,0.0246913580246914,0.0748201438848921,0.0897155361050328,,,"2007-09","2007-Q3",180500,-0.172299168975069,"2005-06"
2018-11-30,77853,"45844","OH",,"Putnam County","Fort Jennings",13252,164300,0.018598884066956,0.032683846637335,0.0989966555183946,,,"2018-11","2018-Q4",164300,0,"2018-11"
2018-11-30,85186,"61842","IL","Bloomington","Dewitt County","Farmer City",13253,96000,0.00840336134453781,0.0223642172523962,0.0400866738894908,,,"2007-04","2007-Q2",124600,-0.229534510433387,"2002-10"
2018-11-30,88012,"68446","NE",,"Otoe County","Syracuse",13254,152000,0.00996677740863787,0.0312075983717775,0.0966810966810967,,,"2018-11","2018-Q4",152000,0,"2018-11"
2018-11-30,84010,"59327","MT",,"Rosebud County","Forsyth",13255,124700,0.0179591836734694,0.0374376039933444,-0.015785319652723,,,"2017-06","2017-Q2",134300,-0.071481757259866,"2014-07"
2018-11-30,99098,"97131","OR",,"Tillamook County","Nehalem",13256,351700,0.0153002309468822,0.069647201946472,0.112622587788674,,,"2018-11","2018-Q4",351700,0,"2018-11"
2018-11-30,88798,"70778","LA","Baton Rouge","Ascension Parish","Sorrento",13257,202400,0.00148441365660564,0,0.010989010989011,,,"2018-07","2018-Q3",202500,-0.000493827160493827,"2018-07"
2018-11-30,62987,"13143","NY","Auburn","Cayuga County","Victory",13258,88400,0.00454545454545455,0.011441647597254,0.0523809523809524,,,"2018-11","2018-Q4",88400,0,"2018-11"
2018-11-30,64978,"17240","PA","Harrisburg-Carlisle","Cumberland County","Hopewell",13259,176700,0.00397727272727273,0.00340715502555366,0.0412492634060106,,,"2018-04","2018-Q2",178200,-0.00841750841750842,"2018-03"
2018-11-30,82208,"55357","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Greenfield",13260,359300,0.00391170718077675,0.0175587652223166,0.105878731917513,,,"2018-11","2018-Q4",359300,0,"2018-11"
2018-11-30,59118,"03440","NH","Manchester-Nashua","Hillsborough County","Antrim",13261,197800,0.00457084814626714,0.0164439876670093,0.10688304420817,,,"2007-02","2007-Q1",200700,-0.0144494270054808,"2006-09"
2018-11-30,76557,"43154","OH","Columbus","Fairfield County","Stoutsville",13262,159900,0.0158831003811944,0.043733681462141,0.119747899159664,,,"2018-11","2018-Q4",159900,0,"2018-11"
2018-11-30,78353,"46938","IN","Marion","Grant County","Jonesboro",13263,87800,0.0293083235638921,0.0786240786240786,0.214384508990318,,,"2007-03","2007-Q1",91100,-0.0362239297475302,"2006-11"
2018-11-30,96617,"92061","CA","San Diego-Carlsbad","San Diego County","Pauma Valley",13264,536400,0.00846023688663283,0.0275862068965517,0.0886949462147351,,,"2007-01","2007-Q1",595200,-0.0987903225806452,"2005-09"
2018-11-30,58361,"01431","MA","Boston-Cambridge-Newton","Middlesex County","Ashby",13265,272600,0.00331247699668752,0.00701884004432952,0.0171641791044776,,,"2018-11","2018-Q4",272600,0,"2018-11"
2018-11-30,69549,"27852","NC","Rocky Mount","Edgecombe County","Macclesfield",13266,66000,0.00609756097560976,0.0280373831775701,0.143847487001733,,,"2018-11","2018-Q4",66000,0,"2018-11"
2018-11-30,87671,"67579","KS",,"Rice County","Sterling",13267,72700,0.00832177531206657,0.0312056737588652,0.0932330827067669,,,"2010-03","2010-Q1",73700,-0.0135685210312076,
2018-11-30,59208,"03810","NH","Laconia","Belknap County","Alton",13268,355600,-0.001404099971918,-0.00420050406048726,0.0911322491561829,,,"2018-06","2018-Q2",359800,-0.0116731517509728,"2018-04"
2018-11-30,92405,"78357","TX",,"Duval County","Freer",13269,84600,0.00954653937947494,0.032967032967033,0.0588235294117647,,,"2018-11","2018-Q4",84600,0,"2018-11"
2018-11-30,61179,"08804","NJ","New York-Newark-Jersey City","Hunterdon County","Bloomsbury",13270,282600,0.00676879230495191,0.0110912343470483,0.0028388928317956,,,"2006-05","2006-Q2",376700,-0.249800902574993,"2003-08"
2018-11-30,74472,"37770","TN","Knoxville","Morgan County","Lancing",13271,86700,0.00813953488372093,0.0471014492753623,0.166890982503365,,,"2018-11","2018-Q4",86700,0,"2018-11"
2018-11-30,59437,"04287","ME","Portland-South Portland","Sagadahoc County","Bowdoin",13272,206200,0.0014570179698883,0.00340632603406326,0.0477642276422764,,,"2018-11","2018-Q4",206200,0,"2018-11"
2018-11-30,64529,"16262","PA","Pittsburgh","Armstrong County","West Franklin",13273,137000,0.00439882697947214,0.0216256524981357,0.0450038138825324,,,"2018-11","2018-Q4",137000,0,"2018-11"
2018-11-30,87366,"66935","KS",,"Republic County","Belleville",13274,52300,0.00191570881226054,0.00191570881226054,-0.0386029411764706,,,"2010-03","2010-Q1",58200,-0.101374570446735,
2018-11-30,92547,"78609","TX",,"Llano County","Buchanan Dam",13275,209500,0.00479616306954436,0.0204578665367755,0.0629122272957889,,,"2018-11","2018-Q4",209500,0,"2018-11"
2018-11-30,95009,"85625","AZ","Sierra Vista-Douglas","Cochise County","Pearce",13276,79500,0.00760456273764258,0.0179257362355954,0.0192307692307692,,,"2007-01","2007-Q1",117000,-0.320512820512821,"2004-06"
2018-11-30,65219,"17853","PA","Selinsgrove","Snyder County","Perry",13277,164700,0.0122925629993854,0.0571245186136072,0.0943521594684385,,,"2018-11","2018-Q4",164700,0,"2018-11"
2018-11-30,65416,"18322","PA","East Stroudsburg","Monroe County","Brodheadsville",13278,189200,0.00477960701009028,0.0106837606837607,0.100639906922629,,,"2006-12","2006-Q4",240800,-0.214285714285714,"2005-02"
2018-11-30,78409,"47022","IN","Cincinnati","Dearborn County","Guilford",13279,242300,0.013383521539105,0.0394680394680395,0.158221797323136,,,"2018-11","2018-Q4",242300,0,"2018-11"
2018-11-30,99294,"97449","OR","Coos Bay","Coos County","Lakeside",13280,173800,0.0151869158878505,0.0369928400954654,0.129304743339831,,,"2018-11","2018-Q4",173800,0,"2018-11"
2018-11-30,63174,"13612","NY","Watertown-Fort Drum","Jefferson County","Rutland",13281,159300,-0.0226993865030675,-0.0483870967741935,-0.0018796992481203,,,"2018-04","2018-Q2",167500,-0.048955223880597,"2017-11"
2018-11-30,69739,"28133","NC",,"Anson County","Peachland",13282,113300,0.00890471950133571,0.03281677301732,0.143289606458123,,,"2018-11","2018-Q4",113300,0,"2018-11"
2018-11-30,81265,"53178","WI","Watertown-Fort Atkinson","Jefferson County","Sullivan",13283,251200,0.00681362725450902,0.026982829108749,0.11298183429331,,,"2018-11","2018-Q4",251200,0,"2018-11"
2018-11-30,88992,"71268","LA",,"Jackson Parish","North Hodge",13284,99700,0.0173469387755102,0.0299586776859504,0.0152749490835031,,,"2018-11","2018-Q4",99700,0,"2018-11"
2018-11-30,60951,"08061","NJ","Philadelphia-Camden-Wilmington","Gloucester County","East Greenwich",13285,237800,0.00634786288616166,0.0145051194539249,-0.0046044370029301,,,"2006-10","2006-Q4",299000,-0.204682274247492,"2004-03"
2018-11-30,70120,"28670","NC","North Wilkesboro","Wilkes County","Ronda",13286,109000,-0.0045662100456621,0.00368324125230203,0.09,,,"2018-09","2018-Q3",109700,-0.00638103919781222,"2018-09"
2018-11-30,63677,"14715","NY",,"Allegany County","Bolivar",13287,56400,0.00894454382826476,0.0273224043715847,0.0783938814531549,,,"2018-11","2018-Q4",56400,0,"2018-11"
2018-11-30,78542,"47340","IN",,"Randolph County","Farmland",13288,93400,0.00646551724137931,0.0400890868596882,0.174842767295598,,,"2018-11","2018-Q4",93400,0,"2018-11"
2018-11-30,73316,"35091","AL","Birmingham-Hoover","Jefferson County","Kimberly",13289,174400,0.00287521564117309,0.00751010976314269,0.014543339150669,,,"2018-11","2018-Q4",174400,0,"2018-11"
2018-11-30,73912,"36528","AL","Mobile","Mobile County","Dauphin Island",13290,307500,0.0158572844400396,0.0477001703577513,0.214934808376136,,,"2007-09","2007-Q3",402100,-0.23526485948769,
2018-11-30,80881,"52211","IA",,"Poweshiek County","Brooklyn",13291,123200,0.00489396411092985,0.0173410404624277,0.117967332123412,,,"2018-11","2018-Q4",123200,0,"2018-11"
2018-11-30,70214,"28774","NC","Cullowhee","Jackson County","Sapphire",13292,272800,0.0209580838323353,0.0672926447574335,0.120788824979458,,,"2007-05","2007-Q2",332700,-0.180042079951909,"2005-10"
2018-11-30,59125,"03447","NH","Keene","Cheshire County","Fitzwilliam",13293,193200,0.00625,0.0293020777836974,0.0769230769230769,,,"2006-10","2006-Q4",201200,-0.0397614314115308,"2005-05"
2018-11-30,81606,"54180","WI","Green Bay","Brown County","Wrightstown",13294,208200,0.0180929095354523,0.0606214977075904,0.113964686998395,,,"2018-11","2018-Q4",208200,0,"2018-11"
2018-11-30,69959,"28449","NC","Wilmington","New Hanover County","Kure Beach",13295,404700,0.00998253057149988,0.0395581813511431,0.12479155086159,,,"2006-04","2006-Q2",537800,-0.24748977314987,"2005-04"
2018-11-30,69008,"26408","WV","Clarksburg","Harrison County","Mount Clare",13296,155300,-0.00893426930440332,-0.029375,0.00778715120051914,,,"2018-05","2018-Q2",160100,-0.0299812617114304,"2018-03"
2018-11-30,64727,"16731","PA","Bradford","McKean County","Eldred",13297,60100,0.0100840336134454,0.0488656195462478,0.119180633147114,,,"2018-11","2018-Q4",60100,0,"2018-11"
2018-11-30,89370,"72102","AR","Searcy","White County","McRae",13298,84100,0.0181598062953995,0.0565326633165829,0.187853107344633,,,"2018-11","2018-Q4",84100,0,"2018-11"
2018-11-30,99030,"97026","OR","Salem","Marion County","Gervais",13299,254500,0.0115262321144674,0.0311993517017828,0.168503213957759,,,"2018-11","2018-Q4",254500,0,"2018-11"
2018-11-30,87979,"68405","NE","Lincoln","Seward County","Milford",13300,178800,0.00280426247896803,0.0113122171945701,0.0389308541545613,,,"2018-11","2018-Q4",178800,0,"2018-11"
2018-11-30,85133,"61748","IL","Bloomington","McLean County","Hudson",13301,181400,-0.00548245614035088,-0.0189291508923743,-0.0252552391187534,,,"2018-05","2018-Q2",193400,-0.062047569803516,"2017-09"
2018-11-30,64108,"15456","PA","Pittsburgh","Fayette County","North Union",13302,78400,0.0103092783505155,-0.0101010101010101,-0.0212234706616729,,,"2015-08","2015-Q3",82900,-0.0542822677925211,"2015-07"
2018-11-30,74757,"38321","TN",,"Carroll County","Cedar Grove",13303,69200,0.0087463556851312,0.0437405731523379,0.0629800307219662,,,"2018-11","2018-Q4",69200,0,"2018-11"
2018-11-30,79009,"48140","MI","Monroe","Monroe County","Ida",13304,176400,0,0.0285714285714286,0.0808823529411765,,,"2018-11","2018-Q4",176400,0,"2018-11"
2018-11-30,90374,"74363","OK","Miami","Ottawa County","Quapaw",13305,72900,0.00413223140495868,0.023876404494382,0.0369843527738265,,,"2018-11","2018-Q4",72900,0,"2018-11"
2018-11-30,62442,"12167","NY",,"Delaware County","Stamford",13306,128000,-0.0015600624024961,0.0142630744849445,0.0604805302402651,,,"2018-10","2018-Q4",128200,-0.0015600624024961,"2018-10"
2018-11-30,77934,"46051","IN","Indianapolis-Carmel-Anderson","Madison County","Lapel",13307,120000,0.0152284263959391,0.0619469026548673,0.240951396070321,,,"2018-11","2018-Q4",120000,0,"2018-11"
2018-11-30,84043,"59422","MT",,"Teton County","Choteau",13308,152900,0,0.00130975769482646,0.00990752972258917,,,"2017-06","2017-Q2",154700,-0.0116354234001293,"2016-11"
2018-11-30,64080,"15424","PA","Pittsburgh","Fayette County","Henry Clay",13309,105400,0.0262901655306719,0.0990615224191867,0.190960451977401,,,"2018-11","2018-Q4",105400,0,"2018-11"
2018-11-30,75490,"40037","KY",,"Marion County","Loretto",13310,116800,0.0156521739130435,0.036379769299024,0.0844939647168059,,,"2018-11","2018-Q4",116800,0,"2018-11"
2018-11-30,71023,"30303","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",13311,186000,-0.00958466453674121,-0.0163934426229508,0.148857319332922,,,"2006-01","2006-Q1",202000,-0.0792079207920792,"2004-08"
2018-11-30,77887,"45882","OH","Celina","Mercer County","Rockford",13312,112800,0.00894454382826476,0.0291970802919708,0.0972762645914397,,,"2018-11","2018-Q4",112800,0,"2018-11"
2018-11-30,81684,"54437","WI",,"Clark County","Greenwood",13313,94100,-0.00106157112526539,0.0206073752711497,0.027292576419214,,,"2004-08","2004-Q3",106200,-0.113935969868173,"2002-11"
2018-11-30,95115,"85938","AZ",,"Apache County","Springerville",13314,122300,-0.00569105691056911,-0.0184590690208668,0.00410509031198686,,,"2007-05","2007-Q2",145100,-0.157133011716058,"2006-04"
2018-11-30,81870,"54747","WI",,"Trempealeau County","Independence",13315,120600,0.00583819849874896,0.0378657487091222,0.0700976042590949,,,"2018-11","2018-Q4",120600,0,"2018-11"
2018-11-30,87405,"67013","KS","Wichita","Sumner County","Belle Plaine",13316,90700,0.0413318025258324,-0.00657174151150055,0.190288713910761,,,"2008-03","2008-Q1",100600,-0.0984095427435388,"2007-05"
2018-11-30,59166,"03602","NH","Keene","Cheshire County","Alstead",13317,186400,0.00702323068611561,0.0304035378662244,0.0926143024618992,,,"2018-11","2018-Q4",186400,0,"2018-11"
2018-11-30,68073,"24271","VA","Kingsport-Bristol-Bristol","Scott County","Nickelsville",13318,93200,0.011943539630836,0.041340782122905,0.0253025302530253,,,"2018-11","2018-Q4",93200,0,"2018-11"
2018-11-30,75178,"39160","MS",,"Attala County","Sallis",13319,90600,0.00666666666666667,0.00110497237569061,0.121287128712871,,,"2018-07","2018-Q3",91100,-0.00548847420417124,"2018-07"
2018-11-30,60953,"08063","NJ","Philadelphia-Camden-Wilmington","Gloucester County","National Park",13320,136000,0.00965107646622123,0.0469591993841416,0.12118713932399,,,"2007-08","2007-Q3",176000,-0.227272727272727,"2004-12"
2018-11-30,64650,"16617","PA","Altoona","Blair County","Bellwood",13321,118200,0.00424808836023789,0.0269331016507385,0.0525378450578807,,,"2018-11","2018-Q4",118200,0,"2018-11"
2018-11-30,62606,"12487","NY","Kingston","Ulster County","Esopus",13322,228700,0.00926743159752868,0.0419134396355353,0.189906347554631,,,"2006-01","2006-Q1",251000,-0.0888446215139442,"2005-02"
2018-11-30,99283,"97437","OR","Eugene","Lane County","Elmira",13323,339900,0.0125111706881144,0.0219482862297054,0.155729343760626,,,"2018-11","2018-Q4",339900,0,"2018-11"
2018-11-30,62835,"12920","NY","Malone","Franklin County","Chateaugay",13324,88800,0.0125427594070696,0.034965034965035,0.052132701421801,,,"2018-11","2018-Q4",88800,0,"2018-11"
2018-11-30,97176,"93242","CA","Fresno","Fresno County","Laton",13325,163700,0.020573566084788,-0.0126658624849216,-0.0226865671641791,,,"2007-03","2007-Q1",197100,-0.169457128361238,"2006-05"
2018-11-30,72318,"32949","FL","Palm Bay-Melbourne-Titusville","Brevard County","Grant-Valkaria",13326,350700,-0.00284333238555587,-0.0173718128327263,-0.00369318181818182,,,"2005-12","2005-Q4",400900,-0.125218258917436,"2005-03"
2018-11-30,82235,"55384","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Spring Park",13327,385900,0.0171323141802847,0.052645935624659,0.1082711085583,,,"2007-05","2007-Q2",443500,-0.129875986471251,"2006-10"
2018-11-30,82855,"56438","MN",,"Todd County","Browerville",13328,126500,0.00796812749003984,0.0420098846787479,0.118479221927498,,,"2018-11","2018-Q4",126500,0,"2018-11"
2018-11-30,87163,"66414","KS","Topeka","Osage County","Carbondale",13329,103700,0.00193236714975845,0.00973709834469328,-0.0170616113744076,,,"2017-10","2017-Q4",106000,-0.0216981132075472,"2017-08"
2018-11-30,61975,"10998","NY","New York-Newark-Jersey City","Orange County","Minisink",13330,295200,0.00544959128065395,0.010958904109589,0.0929285449833395,,,"2007-05","2007-Q2",359900,-0.179772158933037,"2004-06"
2018-11-30,65006,"17302","PA","York-Hanover","York County","Airville",13331,189500,0.00317628374801482,0.0193652501344809,0.0859598853868195,,,"2007-04","2007-Q2",207700,-0.0876263842079923,"2006-04"
2018-11-30,66949,"21651","MD",,"Kent County","Millington",13332,175400,-0.00170745589072282,0,0.0275336848271822,,,"2007-01","2007-Q1",212400,-0.174199623352166,"2004-11"
